,SPY,EFA,EEM,TLT,LQD
2009-08-18,77.228539,34.227501,27.019585,66.929016,65.498291
2009-08-19,77.906609,34.519291,27.088923,67.483292,65.708069
2009-08-20,78.709381,34.763577,27.558889,68.037605,66.019562
2009-08-21,80.252525,35.523582,27.97493,66.637611,65.720764
2009-08-24,80.244751,35.516804,28.098204,67.845749,66.057701
2009-08-25,80.40062,35.869663,28.036568,68.2295,66.172112
2009-08-26,80.408401,35.720375,27.951817,68.542183,66.610764
2009-08-27,80.587646,35.991798,27.897884,68.272125,66.305695
2009-08-28,80.572075,36.012169,27.751501,68.584785,66.636223
2009-08-31,79.855057,35.747517,27.204485,68.648766,66.960396
2009-09-01,78.093651,34.858585,26.68829,68.48262,66.624481
2009-09-02,77.797508,34.817863,26.973347,69.480797,66.822456
2009-09-03,78.444405,35.089294,27.512665,69.053009,66.937431
2009-09-04,79.543304,35.625378,28.044277,67.876633,66.982193
2009-09-08,80.229134,36.331089,28.622112,67.399048,66.809685
2009-09-09,80.844887,36.778957,28.776199,67.320572,66.790527
2009-09-10,81.671005,37.104668,29.153715,68.561111,67.231232
2009-09-11,81.655418,37.057178,29.169127,68.938927,67.838043
2009-09-14,82.052917,37.131813,29.061256,68.254456,67.493141
2009-09-15,82.395828,37.138607,29.407967,67.90519,67.454742
2009-09-16,83.642815,37.871475,30.147598,68.026382,67.66555
2009-09-17,83.518112,37.627182,29.985794,68.881897,67.997719
2009-09-18,83.571404,37.728966,30.070549,68.268776,67.569771
2009-09-21,83.359962,37.328602,29.808592,68.425644,67.729408
2009-09-22,83.845467,37.84433,30.263161,68.568169,67.889084
2009-09-23,83.148499,37.518608,29.808592,68.774925,67.921043
2009-09-24,82.232315,36.968956,29.223066,68.974571,68.029655
2009-09-25,81.793755,36.812878,29.346329,69.85144,68.291534
2009-09-28,83.258133,37.315037,29.723854,70.464554,68.463974
2009-09-29,83.007553,37.091099,29.79318,70.40036,68.195709
2009-09-30,82.686531,37.104668,29.9781,70.336197,68.138206
2009-10-01,80.634773,36.1343,29.161415,71.29953,67.440231
2009-10-02,80.258911,35.733948,29.169127,70.806091,67.003967
2009-10-05,81.457054,36.249668,29.84712,70.813248,67.363197
2009-10-06,82.623863,36.860382,30.340212,70.112411,67.222076
2009-10-07,82.850937,36.996105,30.309385,70.934814,67.651932
2009-10-08,83.485252,37.532181,30.679205,70.191078,67.27343
2009-10-09,83.994247,37.437176,30.702324,68.582024,66.683167
2009-10-12,84.323158,37.661102,30.95657,68.689301,66.914169
2009-10-13,84.150871,37.579678,31.010506,69.046844,67.042404
2009-10-14,85.599594,38.482182,32.012077,68.02417,66.721687
2009-10-15,85.912834,38.658623,31.834869,67.709564,66.708862
2009-10-16,85.270691,38.07505,31.395727,68.260201,66.760178
2009-10-19,85.975471,38.685764,31.996675,68.796555,67.100189
2009-10-20,85.521286,38.482182,31.572914,69.168427,67.530022
2009-10-21,84.753822,38.353252,31.403429,68.753654,67.247749
2009-10-22,85.615234,38.726486,31.665375,68.417526,67.645523
2009-10-23,84.636391,38.115753,31.403429,67.902596,67.27343
2009-10-26,83.720192,37.53896,31.010506,67.02301,66.991119
2009-10-27,83.336456,37.240391,30.471186,67.938385,67.56852
2009-10-28,81.762444,36.344666,29.076668,68.260201,67.113007
2009-10-29,83.516556,37.416824,30.363316,67.516418,67.196419
2009-10-30,81.096817,36.168232,28.945696,68.496162,67.799461
2009-11-02,81.691978,36.521091,29.377146,68.19342,67.698921
2009-11-03,81.950348,36.378597,29.423374,67.511826,67.389572
2009-11-04,82.161804,36.745033,29.97039,66.894798,67.653839
2009-11-05,83.673187,37.220028,30.58675,66.894798,67.698921
2009-11-06,83.892448,37.328602,30.548225,66.959442,67.879395
2009-11-09,85.803177,38.373611,31.673079,67.0383,67.918121
2009-11-10,85.818855,38.17004,31.526701,66.916367,67.872955
2009-11-11,86.257355,38.2854,31.796354,67.196182,68.124313
2009-11-12,85.380333,37.728966,31.08753,67.074211,68.124313
2009-11-13,85.842346,38.258259,31.619143,67.382721,68.324127
2009-11-16,87.087471,38.868977,32.412708,68.17189,68.646355
2009-11-17,87.189262,38.611115,32.297142,68.537788,68.749527
2009-11-18,87.134438,38.488979,32.0429,68.136024,68.523941
2009-11-19,85.998985,37.762897,31.449648,68.257988,68.607719
2009-11-20,85.693558,37.552536,31.318668,68.243652,68.285446
2009-11-23,86.782051,38.224335,31.973551,68.157547,68.285446
2009-11-24,86.915161,38.068249,31.796354,68.588058,68.549667
2009-11-25,87.220558,38.577187,32.166168,68.903725,68.801056
2009-11-27,85.803177,37.464317,30.918047,69.162003,68.781746
2009-11-30,86.092941,37.586468,31.218508,69.327003,69.123299
2009-12-01,87.157951,38.617905,32.112236,68.554741,68.777657
2009-12-02,87.118782,38.678978,32.243195,68.612328,68.790634
2009-12-03,86.437477,38.590755,31.942728,67.899788,68.771202
2009-12-04,86.930832,38.455048,32.235497,67.180031,68.486366
2009-12-07,86.797729,38.24469,31.958141,67.266365,68.454056
2009-12-08,85.834518,37.579678,31.364897,67.367165,68.7453
2009-12-09,86.155571,37.532181,31.557512,67.057648,68.350479
2009-12-10,86.641083,37.647537,31.742405,66.287544,68.408691
2009-12-11,87.009155,37.633968,31.857988,66.28038,68.085052
2009-12-14,87.604324,38.000393,32.073711,66.35955,68.460495
2009-12-15,87.197083,37.579678,31.742405,66.064392,67.96862
2009-12-16,87.330215,38.020756,31.927322,65.98526,68.227516
2009-12-17,86.280891,37.125034,31.010506,67.072075,68.518784
2009-12-18,86.769005,37.213253,31.095251,66.784187,68.408691
2009-12-21,87.650795,37.321819,31.056715,65.596596,68.078598
2009-12-22,87.965721,37.558743,31.369722,65.229507,67.793823
2009-12-23,88.138901,37.901127,31.680391,65.243958,68.007378
2009-12-24,88.556183,38.051762,31.998808,64.567368,67.690292
2009-12-28,88.745132,38.216106,32.107555,64.387436,67.509071
2009-12-29,88.619164,38.277733,31.992579,64.812164,67.713753
2009-12-30,88.587677,38.120247,32.132412,65.238335,67.79174
2009-12-31,87.737404,37.853184,32.241173,64.927689,67.694305
2010-01-04,89.225403,38.846081,33.181225,64.869957,68.051781
2010-01-05,89.461586,38.880314,33.422062,65.28891,68.376732
2010-01-06,89.524582,39.044659,33.491982,64.414925,68.175232
2010-01-07,89.902489,38.894012,33.297752,64.523277,68.259773
2010-01-08,90.201668,39.202156,33.561905,64.494339,68.409264
2010-01-11,90.327621,39.523991,33.491982,64.140419,68.480759
2010-01-12,89.485237,39.058361,32.955925,65.238335,68.610718
2010-01-13,90.241035,39.387043,33.056919,64.479904,68.32476
2010-01-14,90.4851,39.688328,32.971466,65.382744,68.571732
2010-01-15,89.46946,39.065197,32.590778,65.787285,68.545769
2010-01-19,90.587425,39.448669,33.251148,65.599457,68.60424
2010-01-20,89.666283,38.442078,32.450943,66.263947,68.558708
2010-01-21,87.942078,37.620365,31.472054,66.567345,68.740753
2010-01-22,85.981728,36.887691,30.77284,66.451797,68.63678
2010-01-25,86.4226,37.339619,30.998152,66.148422,68.630257
2010-01-26,86.060425,37.127346,30.353319,66.17009,68.44825
2010-01-27,86.46981,37.086258,30.275633,66.134018,68.201241
2010-01-28,85.477837,36.463135,30.065878,66.0979,68.10376
2010-01-29,84.548775,35.935883,29.739578,66.675751,68.539246
2010-02-01,85.863609,36.593243,30.539778,66.070435,68.233734
2010-02-02,86.902832,37.202675,30.788382,66.258888,68.44915
2010-02-03,86.46981,36.812359,30.609697,65.490555,68.37738
2010-02-04,83.800858,35.312748,29.226826,66.527138,68.370827
2010-02-05,83.974068,35.251122,28.900524,66.672089,68.161949
2010-02-08,83.367828,34.552677,28.613071,66.759064,68.227196
2010-02-09,84.414955,35.641434,29.545349,66.092216,68.070549
2010-02-10,84.249626,35.41547,29.467665,65.461555,67.541809
2010-02-11,85.131378,35.744144,30.24457,65.106415,67.698448
2010-02-12,85.060562,35.436016,29.863878,65.374542,67.776833
2010-02-16,86.398987,36.223476,30.633005,65.497818,68.044472
2010-02-17,86.808388,36.2714,30.741764,64.751259,67.815964
2010-02-18,87.320114,36.476841,30.858309,64.490273,67.770256
2010-02-19,87.501198,36.250858,30.594162,64.838219,68.011787
2010-02-22,87.516937,36.31934,30.633005,64.57,68.050964
2010-02-23,86.454071,35.805786,29.926033,65.577507,68.214134
2010-02-24,87.249245,36.031742,30.213478,65.737022,68.507912
2010-02-25,87.131157,35.812618,29.96488,66.106644,68.436134
2010-02-26,87.186279,36.031742,30.267868,66.447342,68.886497
2010-03-01,88.091667,36.312496,30.780615,66.418251,68.974991
2010-03-02,88.335747,36.586407,31.130217,66.331055,69.119209
2010-03-03,88.414474,37.024639,31.169064,66.16375,69.263443
2010-03-04,88.682175,36.928764,31.005915,66.512802,69.296234
2010-03-05,89.94973,37.647766,31.813892,65.640236,69.210991
2010-03-08,89.965454,37.647766,31.837191,65.298431,69.322472
2010-03-09,90.115044,37.558743,32.015884,65.313026,69.256882
2010-03-10,90.516579,37.71624,32.241173,65.145729,69.322472
2010-03-11,90.894485,37.860035,32.248955,65.385742,69.296234
2010-03-12,90.902367,38.113396,32.140194,65.792915,69.44043
2010-03-15,90.926003,37.846336,31.907116,65.705688,69.427315
2010-03-16,91.650314,38.325668,32.318871,66.229233,69.74855
2010-03-17,92.193558,38.531094,32.668468,66.512802,70.004181
2010-03-18,92.146286,38.305122,32.41988,66.294655,69.866501
2010-03-19,91.679878,37.914822,32.000343,66.3601,69.814041
2010-03-22,92.170021,38.024372,32.116886,66.432869,69.92556
2010-03-23,92.818275,38.291431,32.342167,66.120117,69.879623
2010-03-24,92.367676,37.661461,31.860498,64.913101,69.361786
2010-03-25,92.217476,37.640915,31.775047,64.498581,69.112671
2010-03-26,92.162109,38.010681,31.930433,64.680389,69.322472
2010-03-29,92.747116,38.332512,32.505333,64.433105,69.263443
2010-03-30,92.810371,38.332512,32.629627,64.636772,69.302765
2010-03-31,92.494133,38.332512,32.722855,65.080322,69.335541
2010-04-01,93.126556,39.010426,33.577438,64.921188,69.486328
2010-04-05,93.885513,39.05151,33.880424,63.840965,68.847649
2010-04-06,94.106857,38.941944,33.98143,63.943184,69.01223
2010-04-07,93.56929,38.668045,33.686218,64.760628,69.361214
2010-04-08,93.893425,38.626961,33.802742,64.789825,69.22953
2010-04-09,94.510048,39.133682,34.012508,64.943108,69.27565
2010-04-12,94.660278,39.256931,33.740585,65.286156,69.47316
2010-04-13,94.731369,39.222691,33.670666,65.497772,69.723366
2010-04-14,95.806541,39.743103,34.167885,65.037964,69.664108
2010-04-15,95.88559,39.715725,33.98143,65.110992,69.782639
2010-04-16,94.35984,38.839241,32.986996,65.585396,69.947266
2010-04-19,94.715584,38.736523,32.854923,65.424774,69.769455
2010-04-20,95.561462,38.976189,33.243382,65.65831,69.920914
2010-04-21,95.387566,38.72282,33.134613,66.19841,70.164536
2010-04-22,95.672142,38.373604,33.274445,66.001396,70.006523
2010-04-23,96.296684,38.661194,33.453136,65.76786,69.993362
2010-04-26,95.933037,38.70229,33.453136,65.840858,70.026268
2010-04-27,93.664146,37.147888,32.256725,66.767761,70.07235
2010-04-28,94.375648,37.154739,32.528625,66.19841,70.190857
2010-04-29,95.545677,37.729935,33.06469,66.47583,70.368637
2010-04-30,93.925049,37.257458,32.668468,67.24218,70.658371
2010-05-03,95.142471,37.524506,32.84716,67.154289,70.679558
2010-05-04,92.90522,36.038597,31.339981,68.362755,70.76548
2010-05-05,92.351837,35.346985,30.77284,68.765549,70.461327
2010-05-06,89.284531,33.772049,29.51428,70.889549,69.297546
2010-05-07,87.956406,33.696739,29.669662,70.003319,69.522369
2010-05-10,91.830093,35.881092,31.806122,68.553177,69.958771
2010-05-11,91.569183,35.299061,31.231211,68.37738,70.031509
2010-05-12,92.849884,35.69622,31.619667,67.85743,70.005066
2010-05-13,91.695694,35.230579,31.324436,68.304146,70.210052
2010-05-14,90.035515,34.230843,30.679623,69.490662,70.190201
2010-05-17,90.082962,34.278778,30.493164,69.234322,70.309219
2010-05-18,88.857643,33.539246,29.856108,70.296295,70.534103
2010-05-19,88.351685,33.669331,29.568657,70.530678,70.573761
2010-05-20,85.015556,32.498413,28.100327,72.017487,70.41507
2010-05-21,86.256752,33.292728,29.009296,72.090691,70.296021
2010-05-24,85.149948,32.52581,28.70631,71.841698,70.481163
2010-05-25,85.236923,32.40255,28.395548,72.19326,70.143944
2010-05-26,84.723068,31.92321,28.380014,71.988159,70.190201
2010-05-27,87.561119,33.737823,30.096954,70.354881,69.826561
2010-05-28,86.46228,33.087307,29.599739,70.677162,69.733971
2010-06-01,85.00766,32.758621,29.055906,71.173965,69.676147
2010-06-02,87.221191,33.635098,30.073645,70.49781,69.921906
2010-06-03,87.521629,33.532391,29.96488,69.983383,69.696129
2010-06-04,84.446373,32.101265,28.900524,71.864708,70.121117
2010-06-07,83.39492,31.697256,28.449921,72.415939,70.413261
2010-06-08,84.288239,32.203964,29.10252,72.055801,70.413261
2010-06-09,83.837662,32.087563,28.947138,71.974968,70.439835
2010-06-10,86.288338,33.443371,29.957102,70.688873,70.147652
2010-06-11,86.707336,33.491302,30.112488,71.585464,70.406609
2010-06-14,86.57296,33.703583,30.120251,71.218018,70.273834
2010-06-15,88.541389,34.771801,31.029221,70.924034,70.187477
2010-06-16,88.509789,34.607456,31.029221,71.328239,70.260574
2010-06-17,88.652084,34.717014,30.873848,71.908798,70.725395
2010-06-18,88.748199,34.655384,31.013681,71.791206,70.718666
2010-06-21,88.494041,34.648537,31.549742,71.585464,70.897987
2010-06-22,87.032478,34.210293,30.943762,72.437981,71.243317
2010-06-23,86.762444,34.439526,31.023531,72.930298,71.542107
2010-06-24,85.324738,33.84034,30.476103,72.496712,71.256569
2010-06-25,85.682205,34.035416,30.835846,72.79068,71.376053
2010-06-28,85.412086,33.784592,30.624695,73.474129,71.767921
2010-06-29,82.774971,32.628025,29.381256,74.275146,71.734665
2010-06-30,81.988632,32.405048,29.185743,74.774902,72.020195
2010-07-01,81.623253,32.878838,29.396889,74.892845,72.100197
2010-07-02,81.178413,32.809166,29.522011,74.295769,71.893532
2010-07-06,81.710632,33.464088,30.069443,74.907578,72.193558
2010-07-07,84.284172,34.509193,30.734173,74.03038,72.240204
2010-07-08,85.118195,34.843628,30.882769,73.558586,72.060219
2010-07-09,85.753639,34.87846,31.258156,73.138466,71.973549
2010-07-12,85.80925,34.74609,31.007896,73.108978,72.060219
2010-07-13,87.104012,35.387077,31.367624,72.482414,72.100197
2010-07-14,87.096031,35.512493,31.305069,73.212143,72.42028
2010-07-15,87.119881,35.686676,31.156477,73.941895,72.546921
2010-07-16,84.721031,34.544025,30.225851,74.303108,72.673592
2010-07-19,85.221466,34.766987,30.624695,73.846062,72.660278
2010-07-20,86.166679,35.003876,31.344173,73.956612,72.74028
2010-07-21,85.046692,34.369846,31.023531,75.209778,73.093651
2010-07-22,86.945129,35.526428,31.961987,74.339973,73.000298
2010-07-23,87.699722,35.944469,32.180958,73.551239,73.093651
2010-07-26,88.613152,36.195297,32.399925,73.425903,73.160294
2010-07-27,88.605225,36.299801,32.345184,72.718277,72.913635
2010-07-28,88.03331,36.111679,32.165318,72.954147,73.17363
2010-07-29,87.604401,36.278893,32.220055,72.932053,73.20031
2010-07-30,87.588486,36.167423,32.376469,74.067238,73.540344
2010-08-02,89.566345,37.386703,33.213245,73.027496,73.384369
2010-08-03,89.137451,37.330971,33.056843,73.448982,73.565117
2010-08-04,89.733147,37.365803,33.103767,72.886971,73.337517
2010-08-05,89.637817,37.337925,32.955177,73.227188,73.471397
2010-08-06,89.272438,37.449409,32.90826,74.025818,73.893066
2010-08-09,89.749031,37.491211,33.080299,73.752213,74.134079
2010-08-10,89.264488,37.19162,32.62672,73.907463,74.040375
2010-08-11,86.818024,35.498558,31.586599,74.89843,74.033691
2010-08-12,86.285843,35.456753,31.641346,74.713615,73.772621
2010-08-13,86.031647,35.331345,31.813396,75.645332,74.060471
2010-08-16,85.991951,35.617001,32.110573,77.538536,74.877075
2010-08-17,87.048393,36.014145,32.446846,77.094856,74.756607
2010-08-18,87.207237,36.000202,32.423378,77.301903,74.823547
2010-08-19,85.690109,35.421921,32.173141,78.507317,74.903877
2010-08-20,85.412086,35.052658,32.079281,78.418571,75.037727
2010-08-23,85.086456,34.982986,31.789942,78.43335,75.198456
2010-08-24,83.823463,34.502228,31.383282,79.690575,75.372421
2010-08-25,84.149147,34.537064,31.179943,79.431709,75.513008
2010-08-26,83.585175,34.523125,30.984434,80.178635,75.579987
2010-08-27,84.879929,35.198967,31.664804,77.908272,74.897163
2010-08-30,83.64872,34.69035,31.140835,79.402153,75.385841
2010-08-31,83.64872,34.794853,31.328531,80.282143,75.640244
2010-09-01,86.150795,36.035038,32.43121,78.622139,75.071762
2010-09-02,86.953064,36.237087,32.485943,77.791435,74.977715
2010-09-03,88.080986,36.571526,32.869152,76.82724,74.413315
2010-09-07,87.088104,36.062912,32.392101,78.399666,74.964264
2010-09-08,87.699722,36.341606,32.744019,77.776581,74.816437
2010-09-09,88.104805,36.683006,32.931705,76.241264,74.426727
2010-09-10,88.549622,36.794483,33.049015,75.892662,74.480469
2010-09-13,89.534554,37.463341,33.838879,76.263489,74.581284
2010-09-14,89.478966,37.714169,33.823238,76.997818,74.930641
2010-09-15,89.820511,37.728115,33.870159,75.855614,74.809731
2010-09-16,89.7967,37.546951,33.698112,75.106422,74.574585
2010-09-17,89.830231,37.365803,33.643372,75.410538,74.816437
2010-09-20,91.203743,38.01376,34.175156,75.848175,74.9105
2010-09-21,91.020096,38.006802,34.07349,76.901428,75.481628
2010-09-22,90.572884,37.951054,34.096951,77.591164,75.434608
2010-09-23,89.838211,37.539978,33.877987,77.813698,75.48835
2010-09-24,91.690887,38.585083,34.503613,76.76786,75.320366
2010-09-27,91.251663,38.390003,34.441055,78.102966,75.71006
2010-09-28,91.571068,38.612953,34.691311,78.637054,75.844444
2010-09-29,91.411362,38.550251,34.808609,78.310722,75.770538
2010-09-30,91.139885,38.264587,35.011936,78.25872,75.985542
2010-10-01,91.523193,38.647789,35.528088,77.880531,75.617325
2010-10-04,90.836411,38.090405,35.418606,78.081535,75.738678
2010-10-05,92.665131,39.170349,36.059875,77.612564,75.893814
2010-10-06,92.657112,39.49781,36.044231,78.587822,76.386208
2010-10-07,92.545334,39.365425,35.723583,77.932655,76.365936
2010-10-08,93.064392,39.623215,36.153717,77.590172,76.291771
2010-10-11,93.152267,39.57444,36.130253,77.605125,76.359245
2010-10-12,93.43972,39.490833,35.981674,76.838272,76.244583
2010-10-13,94.166412,39.936745,36.646397,76.719162,76.20414
2010-10-14,93.799088,40.215435,36.583839,75.572655,75.59034
2010-10-15,93.99073,40.08305,36.536922,74.649498,75.111427
2010-10-18,94.45388,40.173637,36.552555,75.252495,75.630783
